"UST BOND - CHICAGO BOARD OF TRADE",220510,2022-05-10,020601,CBT ,00,020 , 1207560,    9078,  135039,     813,  591502,  288751,  193484,  130520,  327270,   40707,   84479,   54057,     279, 1050862, 1040400,  156698,  167160,   20409,   -2382,  -11566,      -3,    9852,    4723,   -3156,    4884,   29377,   11860,   -2016,   -4079,     216,   19255,   27372,    1154,   -6963,  100.0,    0.8,   11.2,    0.1,   49.0,   23.9,   16.0,   10.8,   27.1,    3.4,    7.0,    4.5,    0.0,   87.0,   86.2,   13.0,   13.8,    188,      8,     20,      6,     59,     36,     59,     24,     30,     19,      5,      6,.,    129,    144,    22.8,    30.5,    35.8,    43.3,    19.1,    27.6,    30.3,    35.5,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","FutOnly"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",220510,2022-05-10,020604,CBT ,00,020 , 1265018,   22730,   47882,    9018,  724817,  201886,  227875,   57373,  639763,    5465,   73532,    9779,       0, 1120810, 1141668,  144208,  123350,  -12112,  -10510,   -9124,    2041,   -2323,    1775,    3656,    2849,   -4832,   -1902,   -1187,    1494,       0,   -7376,   -6892,   -4736,   -5220,  100.0,    1.8,    3.8,    0.7,   57.3,   16.0,   18.0,    4.5,   50.6,    0.4,    5.8,    0.8,    0.0,   88.6,   90.2,   11.4,    9.8,    153,      8,      8,      5,     70,     28,     58,      5,     24,      8,      7,.,      0,    115,    109,    20.6,    30.7,    36.6,    49.1,    18.1,    30.6,    32.4,    46.3,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"UST 2Y NOTE - CHICAGO BOARD OF TRADE",220510,2022-05-10,042601,CBT ,00,042 , 2264774,   82146,  216037,   11715,  922416,  423789,  431635,  485258,  437905,  132438,   49895,  387204,    8489, 2123992, 2049212,  140782,  215562,   32626,  -15780,   11149,   -2631,   40631,  -17729,    1662,  -18668,  -40883,   17938,     464,   95904,    1961,   25577,   67371,    7049,  -34745,  100.0,    3.6,    9.5,    0.5,   40.7,   18.7,   19.1,   21.4,   19.3,    5.8,    2.2,   17.1,    0.4,   93.8,   90.5,    6.2,    9.5,    370,     15,     44,      9,     90,     61,     82,     38,     61,     29,     15,     46,      6,    211,    285,    28.1,    19.8,    39.8,    28.5,    23.8,    15.8,    30.5,    21.4,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"UST 10Y NOTE - CHICAGO BOARD OF TRADE",220510,2022-05-10,043602,CBT ,00,043 , 3722697,   78116,  336148,   16687, 1609207, 1255882,  701406,  653992,  333045,  149925,  185429,  419265,   14345, 3409107, 3226703,  313590,  495994,   41933,   -4915,   20254,   10047,  -55594,  -11855,  -17381,   50814,  -40872,   61270,    8496,   14677,    1475,   54212,   37615,  -12279,    4318,  100.0,    2.1,    9.0,    0.4,   43.2,   33.7,   18.8,   17.6,    8.9,    4.0,    5.0,   11.3,    0.4,   91.6,   86.7,    8.4,   13.3,    408,     20,     36,     14,     98,     85,    104,     59,     62,     57,     23,     25,      6,    292,    297,    22.8,    25.4,    31.9,    31.2,    16.4,    20.1,    24.8,    25.2,"(CONTRACTS OF $100,000 FACE VALUE)","043602","CBT ","043 ","F30","FutOnly"
"ULTRA UST 10Y - CHICAGO BOARD OF TRADE",220510,2022-05-10,043607,CBT ,00,043 , 1248012,   70615,   23835,    1368,  479254,  511581,  221699,  154008,  128391,   52072,  126829,   55097,     680, 1106525,  994723,  141487,  253289,  -24853,  -12031,    1587,       6,  -15461,  -16020,   -2918,   -1089,  -24267,   13829,  -11745,    1163,     -34,  -29443,  -26654,    4590,    1801,  100.0,    5.7,    1.9,    0.1,   38.4,   41.0,   17.8,   12.3,   10.3,    4.2,   10.2,    4.4,    0.1,   88.7,   79.7,   11.3,   20.3,    142,      6,      5,.,     29,     58,     59,     11,     15,     13,      9,      9,.,    103,    115,    29.5,    16.8,    43.9,    28.1,    29.1,    13.4,    41.0,    22.5,"(CONTRACTS OF $100,000 FACE VALUE)","043607","CBT ","043 ","F30","FutOnly"
"MICRO 10 YEAR YIELD - CHICAGO BOARD OF TRADE",220510,2022-05-10,04360Y,CBT ,00,043 ,    4519,       0,       0,       0,       0,       0,       0,    1074,    2916,    1159,    1168,     100,       0,    3401,    4175,    1118,     344,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   23.8,   64.5,   25.6,   25.8,    2.2,    0.0,   75.3,   92.4,   24.7,    7.6,     21,      0,      0,      0,      0,      0,      0,.,      4,.,     15,.,      0,     17,      5,    59.6,    91.7,    67.5,    92.4,    36.7,    66.0,    43.1,    66.7,"1000 x Index Points","04360Y","CBT ","043 ","F30","FutOnly"
"UST 5Y NOTE - CHICAGO BOARD OF TRADE",220510,2022-05-10,044601,CBT ,00,044 , 3813677,   76237,  364308,   24153, 1827910,  759029,  823492,  258143, 1009145,  166070,  365277,  218376,     755, 3542037, 3365328,  271640,  448349,   -5159,    7032,   16886,    6276,   12529,  -12056,    4257,  -40330,   10167,    5492,   -9684,  -31375,     593,  -13835,     240,    8676,   -5399,  100.0,    2.0,    9.6,    0.6,   47.9,   19.9,   21.6,    6.8,   26.5,    4.4,    9.6,    5.7,    0.0,   92.9,   88.2,    7.1,   11.8,    349,     17,     40,      9,     85,     71,     92,     35,     64,     34,     19,     18,.,    221,    264,    32.6,    20.0,    42.7,    28.3,    27.0,    16.1,    33.9,    22.1,"(CONTRACTS OF $100,000 FACE VALUE)","044601","CBT ","044 ","F30","FutOnly"
"FED FUNDS - CHICAGO BOARD OF TRADE",220510,2022-05-10,045601,CBT ,00,045 , 1750404,  329056,  377840,  749618,    4423,   21123,   18634,  127748,  103579,  429813,   46735,    5524,    4750, 1710777, 1710881,   39627,   39523,   88335,    3736,   24435,   37881,    4423,   15213,    2392,    -936,  -18979,   29199,    2615,   -5448,    2122,   81432,   86815,    6903,    1520,  100.0,   18.8,   21.6,   42.8,    0.3,    1.2,    1.1,    7.3,    5.9,   24.6,    2.7,    0.3,    0.3,   97.7,   97.7,    2.3,    2.3,    118,     23,     33,     52,.,.,.,     27,     20,     41,      7,.,.,    109,    108,    34.1,    33.2,    50.9,    48.4,    15.3,    14.9,    21.1,    19.1,"(CONTRACTS OF $5,000,000)","045601","CBT ","045 ","F33","FutOnly"
"EURODOLLARS-3M - CHICAGO MERCANTILE EXCHANGE",220510,2022-05-10,132741,CME ,00,132 ,10439124, 3933510, 1021032, 1616207,  705081,  379802,  417349,  486268, 3175272, 2606343,   21291,  140127,  230255,10016304, 9586387,  422820,  852737, -109720,  -45310,   14544,   71121,  -93287, -102601,   38516,     668,  -32286,  -95533,    -660,  -29168,   12812, -111673, -122595,    1953,   12875,  100.0,   37.7,    9.8,   15.5,    6.8,    3.6,    4.0,    4.7,   30.4,   25.0,    0.2,    1.3,    2.2,   95.9,   91.8,    4.1,    8.2,    211,     27,     35,     53,      7,     20,     20,     25,     72,     76,      5,     14,      6,    166,    200,    28.4,    20.0,    42.7,    32.4,    26.5,    14.0,    34.6,    21.8,"(CONTRACTS OF $1,000,000)","132741","CME ","132 ","F33","FutOnly"
"SOFR-3M - CHICAGO MERCANTILE EXCHANGE",220510,2022-05-10,134741,CME ,00,134 , 4913608, 1719162, 1244016, 1357743,   62246,  327459,   92366,  567763,  795229, 1023827,   51952,   33806,   25214, 4900273, 4899660,   13335,   13948,  112600,  -62045,   25938,   38356,   28170,   14164,    3566,   93267,    6809,   14573,   -6666,    4139,     134,  109355,  107679,    3245,    4921,  100.0,   35.0,   25.3,   27.6,    1.3,    6.7,    1.9,   11.6,   16.2,   20.8,    1.1,    0.7,    0.5,   99.7,   99.7,    0.3,    0.3,    324,     46,     74,     92,      8,     21,     16,     51,     57,     80,     21,     33,     19,    248,    283,    36.0,    29.2,    47.0,    47.4,    27.6,    20.8,    33.4,    30.3,"($2,500 x Contract IMM Index)","134741","CME ","134 ","F33","FutOnly"
"SOFR-1M - CHICAGO MERCANTILE EXCHANGE",220510,2022-05-10,134742,CME ,00,134 ,  417390,  136090,  137368,  134236,    2736,   14098,     225,   72444,   54736,   66157,    4150,    6218,     884,  416922,  413922,     468,    3468,   47435,   15911,    7127,   22818,     526,    9059,   -6847,   21058,   18518,   -5249,      25,     -23,     -34,   48208,   45369,    -773,    2066,  100.0,   32.6,   32.9,   32.2,    0.7,    3.4,    0.1,   17.4,   13.1,   15.9,    1.0,    1.5,    0.2,   99.9,   99.2,    0.1,    0.8,    127,     26,     36,     37,.,.,.,     22,     30,     30,      4,      4,.,     94,    103,    32.5,    31.0,    53.6,    46.8,    23.4,    20.0,    35.5,    30.0,"($4,167 x Contract IMM Index)","134742","CME ","134 ","F33","FutOnly"
"2 YEAR ERIS SWAP - CHICAGO BOARD OF TRADE",220510,2022-05-10,342601,CBT ,00,342 ,  151991,   13735,   32053,    3908,       0,       0,       0,   49776,   54412,   39933,   40805,   17836,    3834,  151991,  151976,       0,      15,     648,       0,      40,       0,       0,       0,       0,     188,    -932,     460,       0,    1080,       0,     648,     648,       0,       0,  100.0,    9.0,   21.1,    2.6,    0.0,    0.0,    0.0,   32.7,   35.8,   26.3,   26.8,   11.7,    2.5,  100.0,  100.0,    0.0,    0.0,     21,.,.,.,      0,      0,      0,.,      4,.,.,     10,.,      5,     20,    96.6,    78.8,   100.0,    92.4,    65.2,    60.9,    68.6,    67.6,"100,000 USD notional principal","342601","CBT ","342 ","F50","FutOnly"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",220510,2022-05-10,133741,CME ,00,133 ,   10841,     283,     802,      82,    5735,     888,      19,    1863,    7192,     537,    1135,     220,     198,    9852,    9938,     989,     903,     790,     -70,      80,     -56,     -96,     230,      19,     367,     358,      39,     396,     -26,      69,     668,     713,     122,      77,  100.0,    2.6,    7.4,    0.8,   52.9,    8.2,    0.2,   17.2,   66.3,    5.0,   10.5,    2.0,    1.8,   90.9,   91.7,    9.1,    8.3,     85,      4,.,.,      5,      7,.,     17,     39,     15,      7,.,.,     39,     64,    63.4,    29.0,    71.8,    45.2,    61.5,    29.0,    69.2,    45.1,"(5 Bitcoins)","133741","CME ","133 ","F85","FutOnly"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",220510,2022-05-10,133742,CME ,00,133 ,   17355,    2222,       0,       0,     315,     373,       0,    4871,   11462,     535,    5067,    2089,    1176,   14186,   15635,    3169,    1720,    6441,     863,       0,       0,      26,      50,       0,    3148,    5294,     247,    1915,     747,      20,    6219,    6358,     222,      83,  100.0,   12.8,    0.0,    0.0,    1.8,    2.1,    0.0,   28.1,   66.0,    3.1,   29.2,   12.0,    6.8,   81.7,   90.1,   18.3,    9.9,    116,      5,      0,      0,      4,.,      0,     10,     16,      4,     47,     32,.,     69,     53,    47.7,    56.5,    60.1,    74.2,    40.9,    53.5,    53.4,    66.4,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","FutOnly"
"ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE",220510,2022-05-10,146021,CME ,00,146 ,    3443,     128,     175,       0,       0,     249,       3,     857,    2366,     119,    1673,       0,      16,    2796,    2928,     647,     515,     462,      25,      89,     -45,       0,     121,     -15,     -31,     205,      37,     622,     -37,      -6,     587,     349,    -125,     113,  100.0,    3.7,    5.1,    0.0,    0.0,    7.2,    0.1,   24.9,   68.7,    3.5,   48.6,    0.0,    0.5,   81.2,   85.0,   18.8,   15.0,     46,.,.,      0,      0,.,.,     10,     21,      4,      7,      0,.,     22,     30,    46.9,    35.2,    63.9,    52.3,    46.0,    34.3,    62.7,    51.3,"(50 Index Points)","146021","CME ","146 ","F85","FutOnly"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",220510,2022-05-10,146022,CME ,00,146 ,   44843,       0,    8717,       0,       0,       0,       0,   33310,   27936,      83,    9998,    7390,     323,   43714,   44449,    1129,     394,    6390,       0,    -489,       0,       0,       0,       0,    5187,    5284,      75,    1433,    1813,    -104,    6591,    6579,    -201,    -189,  100.0,    0.0,   19.4,    0.0,    0.0,    0.0,    0.0,   74.3,   62.3,    0.2,   22.3,   16.5,    0.7,   97.5,   99.1,    2.5,    0.9,    110,      0,.,      0,      0,      0,      0,      4,     12,.,     63,     30,.,     69,     43,    78.9,    78.9,    83.6,    91.7,    78.9,    78.9,    83.6,    91.0,"(0.1 Index Points)","146022","CME ","146 ","F85","FutOnly"
"USD INDEX - ICE FUTURES U.S.",220510,2022-05-10,098662,ICUS,01,098 ,   57556,     551,   27942,       0,   28445,     550,     510,   16312,   23476,     321,    6367,    2105,      80,   52586,   54984,    4970,    2572,    3464,    -110,     398,       0,    2512,    -135,      25,     662,    3403,    -176,     939,     122,     -62,    3790,    3575,    -326,    -111,  100.0,    1.0,   48.5,    0.0,   49.4,    1.0,    0.9,   28.3,   40.8,    0.6,   11.1,    3.7,    0.1,   91.4,   95.5,    8.6,    4.5,    130,.,.,      0,     23,.,      5,     42,     17,      5,     29,     16,.,    100,     42,    47.3,    77.7,    59.6,    86.9,    46.5,    77.7,    58.8,    86.9,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","FutOnly"
"VIX FUTURES - CBOE FUTURES EXCHANGE",220510,2022-05-10,1170E1,E   ,00,117 ,  318283,   39605,   29010,   15779,   84320,   27390,   37141,   39869,  101669,   60550,   14151,    8393,    4687,  296102,  284619,   22181,   33664,   -2229,    3846,    5687,   -2910,   -6206,   -9439,    4414,    5620,    1924,   -4667,     575,    2125,   -1356,    -684,   -4222,   -1545,    1993,  100.0,   12.4,    9.1,    5.0,   26.5,    8.6,   11.7,   12.5,   31.9,   19.0,    4.4,    2.6,    1.5,   93.0,   89.4,    7.0,   10.6,    166,     12,     18,     19,     22,     22,     23,     25,     40,     39,      7,     14,     10,    124,    133,    29.7,    21.3,    41.3,    32.3,    23.5,    13.1,    32.2,    20.6,"($1000 X INDEX)","1170E1","E   ","117 ","F90","FutOnly"
"BBG COMMODITY - CHICAGO BOARD OF TRADE",220510,2022-05-10,221602,CBT ,00,221 ,   34464,    1136,   20378,      64,   27188,    1016,    1165,     920,   11439,       0,    3288,     318,       0,   33761,   34380,     703,      84,    -676,       0,    2994,     -31,    -448,       0,       0,    -113,   -1021,       0,     -30,   -2634,     -14,    -636,    -706,     -40,      30,  100.0,    3.3,   59.1,    0.2,   78.9,    2.9,    3.4,    2.7,   33.2,    0.0,    9.5,    0.9,    0.0,   98.0,   99.8,    2.0,    0.2,     45,.,.,.,     15,.,.,      5,      7,      0,      9,.,      0,     34,     14,    60.6,    72.9,    80.9,    93.3,    60.5,    72.9,    78.2,    92.6,"($100 X INDEX)","221602","CBT ","221 ","F90","FutOnly"
